"MPIO_CDPMP","discap4t5","disbog4t5","el_4t5n","em_4t5n","cs_4t5n","cw_4t5n","el_4t5d","em_4t5d","cs_4t5d","cw_4t5d","pct_4t5x","el_4t5x","em_4t5x","cs_4t5x","cw_4t5x","el_4t5xs","em_4t5xs","cs_4t5xs","cw_4t5xs","FID_4t5"
"15518",79.8401565551758,200.328536987305,0.375,0,0,0.6,0.375,0,0,0.6,0.157633502763744,0.0591125635364042,0.748863816043031,0.842366497236255,0.0945801016582467,0.157633490650674,0.842366509349326,0.842366509349326,0.157633490650674,712
"15522",143.192077636719,296.350524902344,0.375,0,0,0.6,0.375,0,0,0.6,0.233190797420894,0.0874465490328354,0.681693381092825,0.766809202579106,0.139914478452537,0.233190779501756,0.766809220498244,0.766809220498244,0.233190779501756,713
"15531",76.6201705932617,147.357620239258,0.375,0,0,0.6,0.375,0,0,0.6,0.115952016555264,0.0434820062082242,0.78591865728237,0.884047983444736,0.0695712099331587,0.115952007645135,0.884047992354865,0.884047992354865,0.115952007645135,714
"15533",112.753273010254,243.219757080078,0.375,0,0,0.6,0.375,0,0,0.6,0.191383528410181,0.0717688231538178,0.718860043243349,0.808616471589819,0.114830117046108,0.191383513703649,0.808616486296351,0.808616486296351,0.191383513703649,715
"15537",86.2500991821289,238.00505065918,0.375,0,0,0.6,0.375,0,0,0.6,0.187280206679923,0.070230077504971,0.722507896261549,0.812719793320077,0.112368124007954,0.187280192288703,0.812719807711297,0.812719807711297,0.187280192288703,716
"15542",35.0570945739746,175.366500854492,0.375,0,0,0.6,0.375,0,0,0.6,0.137991502423175,0.0517468134086907,0.766325554345797,0.862008497576825,0.0827949014539051,0.13799149181946,0.86200850818054,0.86200850818054,0.13799149181946,665
"15550",105.455200195312,244.058074951172,0.375,0,0,0.6,0.375,0,0,0.6,0.192043179723155,0.0720161923961832,0.718273613226115,0.807956820276845,0.115225907833893,0.192043164965933,0.807956835034067,0.807956835034066,0.192043164965933,666
"15572",125.557556152344,169.476943969727,0.375,0,0,0.6,0.375,0,0,0.6,0.133357157783945,0.0500089341689794,0.770445486730073,0.866642842216055,0.080014294670367,0.133357147536348,0.866642852463652,0.866642852463652,0.133357147536348,667
"15580",95.7867431640625,130.5888671875,0.375,0,0,0.6,0.375,0,0,0.6,0.102757105234685,0.038533914463007,0.797648933446365,0.897242894765315,0.0616542631408113,0.102757097338496,0.897242902661504,0.897242902661504,0.102757097338496,668
"15599",20.7617435455322,141.669357299805,0.375,0,0,0.6,0.375,0,0,0.6,0.111476065074403,0.041803524402901,0.789897778148856,0.888523934925597,0.0668856390446416,0.11147605650822,0.88852394349178,0.88852394349178,0.11147605650822,717
"15600",28.6944236755371,135.758590698242,0.375,0,0,0.6,0.375,0,0,0.6,0.106825031040833,0.0400593866403123,0.7940325474047,0.893174968959167,0.0640950186244996,0.10682502283205,0.89317497716795,0.89317497716795,0.10682502283205,718
"15621",25.8862895965576,152.596328735352,0.375,0,0,0.6,0.375,0,0,0.6,0.120074224916671,0.0450278343437517,0.782254014049079,0.879925775083329,0.0720445349500027,0.120074215689778,0.879925784310222,0.879925784310222,0.120074215689778,719
"15632",48.5556373596191,152.261215209961,0.375,0,0,0.6,0.375,0,0,0.6,0.119810532486101,0.0449289496822877,0.782488436619857,0.880189467513899,0.0718863194916604,0.11981052327947,0.88018947672053,0.88018947672053,0.11981052327947,720
"15638",19.8861751556396,146.983673095703,0.375,0,0,0.6,0.375,0,0,0.6,0.115657766924266,0.0433716625965997,0.786180245204328,0.884342233075734,0.0693946601545594,0.115657758036747,0.884342241963253,0.884342241963253,0.115657758036747,721
"15646",18.9873638153076,138.08659362793,0.375,0,0,0.6,0.375,0,0,0.6,0.108656878174395,0.0407463293153981,0.792404035302963,0.891343121825605,0.0651941269046369,0.108656869824847,0.891343130175153,0.891343130175153,0.108656869824847,722
"15660",48.4863891601562,155.994430541992,0.375,0,0,0.6,0.375,0,0,0.6,0.122748106025095,0.0460305397594107,0.77987693374369,0.877251893974905,0.0736488636150571,0.122748096592732,0.877251903407268,0.877251903407268,0.122748096592732,723
"15664",55.9686508178711,190.173614501953,0.375,0,0,0.6,0.375,0,0,0.6,0.149642848882207,0.0561160683308277,0.755967507343718,0.850357151117793,0.0897857093293244,0.149642837383165,0.850357162616835,0.850357162616835,0.149642837383165,724
"15667",95.019157409668,122.747200012207,0.375,0,0,0.6,0.375,0,0,0.6,0.0965866939546029,0.0362200102329761,0.803134429074358,0.903413306045397,0.0579520163727617,0.0965866865325675,0.903413313467432,0.903413313467432,0.0965866865325675,725
"15673",134.176971435547,287.872222900391,0.375,0,0,0.6,0.375,0,0,0.6,0.226519434158548,0.0849447878094555,0.687624223033051,0.773480565841452,0.135911660495129,0.226519416752059,0.773480583247941,0.773480583247941,0.226519416752059,726
"15676",42.3199729919434,132.67008972168,0.375,0,0,0.6,0.375,0,0,0.6,0.104394767062737,0.0391480376485265,0.796193052081227,0.895605232937263,0.0626368602376424,0.104394759040704,0.895605240959296,0.895605240959296,0.104394759040704,727
"15681",81.4993438720703,142.21696472168,0.375,0,0,0.6,0.375,0,0,0.6,0.111906963624094,0.0419651113590352,0.789514709338181,0.888093036375906,0.0671441781744563,0.111906955024799,0.888093044975201,0.888093044975201,0.111906955024799,728
"15686",60.8612365722656,200.086166381836,0.375,0,0,0.6,0.375,0,0,0.6,0.157442787411446,0.0590410452792922,0.749033361991225,0.842557212588554,0.0944656724468675,0.157442775313031,0.842557224686969,0.842557224686969,0.157442775313031,729
"15690",88.4312744140625,109.330894470215,0.375,0,0,0.6,0.375,0,0,0.6,0.0860297395209622,0.0322611523203608,0.812519561565865,0.913970260479038,0.0516178437125773,0.0860297329101575,0.913970267089842,0.913970267089842,0.0860297329101575,730
"15693",61.1044998168945,214.451629638672,0.375,0,0,0.6,0.375,0,0,0.6,0.168746610251935,0.0632799788444757,0.73898426348603,0.831253389748065,0.101247966151161,0.168746597284897,0.831253402715102,0.831253402715103,0.168746597284897,731
"15696",32.4104919433594,161.298934936523,0.375,0,0,0.6,0.375,0,0,0.6,0.126922087529231,0.0475957828234617,0.776166264186513,0.873077912470769,0.0761532525175387,0.126922077776126,0.873077922223874,0.873077922223874,0.126922077776126,732
"15720",100.337280273438,252.990951538086,0.375,0,0,0.6,0.375,0,0,0.6,0.199072236328509,0.074652088623191,0.712024781903955,0.800927763671491,0.119443341797106,0.199072221031152,0.800927778968848,0.800927778968848,0.199072221031152,733
"15723",96.2229156494141,247.923141479492,0.375,0,0,0.6,0.375,0,0,0.6,0.195084503662503,0.0731566888734387,0.715569876244035,0.804915496337497,0.117050702197502,0.195084488671576,0.804915511328424,0.804915511328424,0.195084488671576,734
"15740",19.6756191253662,162.778564453125,0.375,0,0,0.6,0.375,0,0,0.6,0.128086370895955,0.0480323890859833,0.775131216273496,0.871913629104045,0.0768518225375733,0.128086361053383,0.871913638946617,0.871913638946617,0.128086361053383,735
"15753",115.126579284668,268.857971191406,0.375,0,0,0.6,0.375,0,0,0.6,0.211557596247713,0.0793340985928924,0.700925296935783,0.788442403752287,0.126934557748628,0.21155757999094,0.78844242000906,0.78844242000906,0.21155757999094,736
"15755",101.654167175293,248.774154663086,0.375,0,0,0.6,0.375,0,0,0.6,0.195754144598565,0.0734078042244618,0.714974565451876,0.804245855401435,0.117452486759139,0.19575412955618,0.80424587044382,0.80424587044382,0.19575412955618,669
"15757",91.7525482177734,242.313995361328,0.375,0,0,0.6,0.375,0,0,0.6,0.190670807224557,0.0715015527092088,0.719493652377369,0.809329192775443,0.114402484334734,0.190670792572793,0.809329207427207,0.809329207427207,0.190670792572793,670
"15759",55.3914260864258,200.892135620117,0.375,0,0,0.6,0.375,0,0,0.6,0.158076984396362,0.0592788691486359,0.748469560871634,0.841923015603638,0.0948461906378175,0.158076972249213,0.841923027750787,0.841923027750787,0.158076972249213,671
"15761",62.7593803405762,104.908599853516,0.375,0,0,0.6,0.375,0,0,0.6,0.0825499467706776,0.0309562300390041,0.815613097320868,0.917450053229322,0.0495299680624066,0.0825499404272715,0.917450059572729,0.917450059572729,0.0825499404272715,672
"15762",9.81834983825684,153.983779907227,0.375,0,0,0.6,0.375,0,0,0.6,0.121165975455189,0.0454372407956958,0.781283447820337,0.878834024544811,0.0726995852731132,0.121165966144402,0.878834033855598,0.878834033855598,0.121165966144402,737
"15763",31.7647609710693,185.370376586914,0.375,0,0,0.6,0.375,0,0,0.6,0.145863301402144,0.0546987380258038,0.759327525053494,0.854136698597856,0.0875179808412861,0.145863290193534,0.854136709806466,0.854136709806466,0.145863290193534,738
"15764",6.74759197235107,153.752212524414,0.375,0,0,0.6,0.375,0,0,0.6,0.120983760887921,0.0453689103329703,0.781445436570638,0.879016239112079,0.0725902565327524,0.120983751591136,0.879016248408864,0.879016248408864,0.120983751591136,739
"15774",108.848747253418,262.277252197266,0.375,0,0,0.6,0.375,0,0,0.6,0.206379393474655,0.0773922725529957,0.705528719201031,0.793620606525345,0.123827636084793,0.206379377615792,0.793620622384208,0.793620622384208,0.206379377615792,740
"15776",30.2552471160889,149.14794921875,0.375,0,0,0.6,0.375,0,0,0.6,0.117360781538931,0.044010293077099,0.784666265211891,0.882639218461069,0.0704164689233584,0.117360772520547,0.882639227479453,0.882639227479453,0.117360772520547,741
"15778",55.2080612182617,108.916427612305,0.375,0,0,0.6,0.375,0,0,0.6,0.0857036059427192,0.0321388522285197,0.812809494316923,0.914296394057281,0.0514221635656315,0.0857035993569757,0.914296400643024,0.914296400643024,0.0857035993569757,742
"15790",78.9762649536133,228.834045410156,0.375,0,0,0.6,0.375,0,0,0.6,0.180063772601138,0.0675239147254268,0.728923306157588,0.819936227398862,0.108038263560683,0.180063758764453,0.819936241235547,0.819936241235547,0.180063758764453,743
"15798",51.3077011108398,111.170043945312,0.375,0,0,0.6,0.375,0,0,0.6,0.0874769201285065,0.03280384504819,0.811233018005758,0.912523079871494,0.0524861520771039,0.0874769134064958,0.912523086593504,0.912523086593504,0.0874769134064958,744
"15804",23.8113422393799,134.005157470703,0.375,0,0,0.6,0.375,0,0,0.6,0.105445298399263,0.0395419868997236,0.795259129723055,0.894554701600737,0.0632671790395577,0.105445290296504,0.894554709703496,0.894554709703496,0.105445290296504,745
"15806",48.6128578186035,199.106536865234,0.375,0,0,0.6,0.375,0,0,0.6,0.156671941507837,0.0587519780654388,0.749718643999533,0.843328058492163,0.0940031649047021,0.156671929468656,0.843328070531344,0.843328070531344,0.156671929468656,746
"15808",34.327392578125,142.039413452148,0.375,0,0,0.6,0.375,0,0,0.6,0.111767252981979,0.0419127198682423,0.78963891209902,0.888232747018021,0.0670603517891876,0.111767244393421,0.888232755606579,0.88823275560658,0.111767244393421,747
"15810",126.186096191406,280.219024658203,0.375,0,0,0.6,0.375,0,0,0.6,0.220497324356299,0.0826864966336123,0.69297787864725,0.779502675643701,0.13229839461378,0.220497307412569,0.779502692587431,0.779502692587431,0.220497307412569,748
"15814",24.2330360412598,173.908905029297,0.375,0,0,0.6,0.375,0,0,0.6,0.136844556815751,0.0513167088059065,0.767345188990798,0.863155443184249,0.0821067340894505,0.13684454630017,0.863155453699829,0.863155453699829,0.13684454630017,749
"15816",44.4086685180664,184.94580078125,0.375,0,0,0.6,0.375,0,0,0.6,0.145529213346382,0.0545734550048934,0.759624529335066,0.854470786653618,0.0873175280078294,0.145529202163445,0.854470797836555,0.854470797836555,0.145529202163445,750
"15820",65.3119430541992,213.49446105957,0.375,0,0,0.6,0.375,0,0,0.6,0.167993438296865,0.0629975393613242,0.739653833354087,0.832006561703135,0.100796062978119,0.167993425387703,0.832006574612297,0.832006574612297,0.167993425387703,751
"15822",39.999626159668,175.181060791016,0.375,0,0,0.6,0.375,0,0,0.6,0.137845584286907,0.0516920941075901,0.76645527556894,0.862154415713093,0.0827073505721441,0.137845573694404,0.862154426305596,0.862154426305596,0.137845573694404,752
"15832",64.7113571166992,149.566848754883,0.375,0,0,0.6,0.375,0,0,0.6,0.117690403080523,0.0441339011551962,0.784373231661415,0.882309596919477,0.0706142418483139,0.11769039403681,0.88230960596319,0.88230960596319,0.11769039403681,753
"15835",31.5905055999756,122.592086791992,0.375,0,0,0.6,0.375,0,0,0.6,0.0964646392508889,0.0361742397190833,0.80324293570596,0.903535360749111,0.0578787835505334,0.0964646318382326,0.903535368161767,0.903535368161767,0.0964646318382326,754
"15837",25.6811218261719,178.791030883789,0.375,0,0,0.6,0.375,0,0,0.6,0.140686179237352,0.0527573172140071,0.763929986657994,0.859313820762648,0.0844117075424113,0.140686168426569,0.859313831573431,0.859313831573431,0.140686168426569,755
"15839",84.3554382324219,238.011825561523,0.375,0,0,0.6,0.375,0,0,0.6,0.187285537680705,0.0702320766302642,0.722503157001854,0.812714462319295,0.112371322608423,0.187285523289075,0.812714476710925,0.812714476710925,0.187285523289075,756
"15842",35.1069793701172,121.228675842285,0.375,0,0,0.6,0.375,0,0,0.6,0.0953918053604164,0.0357719270101561,0.80419668503459,0.904608194639584,0.0572350832162498,0.0953917980302002,0.9046082019698,0.9046082019698,0.0953917980302001,673
"15861",25.1191158294678,129.540100097656,0.375,0,0,0.6,0.375,0,0,0.6,0.101931856708232,0.0382244462655869,0.798382579386382,0.898068143291768,0.061159114024939,0.101931848875457,0.898068151124543,0.898068151124543,0.101931848875457,674
"15879",15.4311370849609,151.622543334961,0.375,0,0,0.6,0.375,0,0,0.6,0.119307977601574,0.0447404916005904,0.7829352079122,0.880692022398425,0.0715847865609447,0.119307968433562,0.880692031566438,0.880692031566438,0.119307968433562,675
"15897",36.1531448364258,151.238052368164,0.375,0,0,0.6,0.375,0,0,0.6,0.11900543130044,0.044627036737665,0.783204171573909,0.88099456869956,0.0714032587802639,0.119005422155676,0.880994577844324,0.880994577844324,0.119005422155676,676
"17001",0,168.481369018555,0.375,0,0,0.6,0,0.889,1,0,0.132573764817685,0.0497151618066318,0.771141923077078,0.867426235182315,0.0795442588906109,0.132573754630286,0.867426245369714,0.867426245369714,0.132573754630286,229
"17013",55.7480812072754,195.966445922852,0.375,0,0,0.6,0.375,0,0,0.6,0.154201082679192,0.0578254060046971,0.751915237498198,0.845798917320808,0.0925206496075154,0.15420107082988,0.84579892917012,0.84579892917012,0.15420107082988,230
"17042",26.8516750335693,195.288146972656,0.375,0,0,0.6,0.375,0,0,0.6,0.153667346242795,0.0576252548410482,0.752389729190155,0.846332653757205,0.0922004077456771,0.153667334434497,0.846332665565503,0.846332665565503,0.153667334434497,242
"17050",20.1318054199219,175.610137939453,0.375,0,0,0.6,0.375,0,0,0.6,0.138183214336431,0.0518187053761616,0.766155122454913,0.861816785663569,0.0829099286018585,0.138183203717984,0.861816796282016,0.861816796282016,0.138183203717984,241
"17088",33.644775390625,192.355209350586,0.375,0,0,0.6,0.375,0,0,0.6,0.15135949116779,0.0567598091879213,0.754441412351835,0.84864050883221,0.090815694700674,0.151359479536835,0.848640520463165,0.848640520463165,0.151359479536835,240
"17174",18.9911670684814,175.897872924805,0.375,0,0,0.6,0.375,0,0,0.6,0.138409625781803,0.0519036096681762,0.765953842679977,0.861590374218197,0.083045775469082,0.138409615145958,0.861590384854042,0.861590384854042,0.138409615145958,239
"17272",20.9117889404297,183.625732421875,0.375,0,0,0.6,0.375,0,0,0.6,0.14449048465348,0.054183931745055,0.760547959143056,0.85550951534652,0.086694290792088,0.144490473550362,0.855509526449638,0.855509526449638,0.144490473550362,238
"17380",99.8103408813477,140.833251953125,0.375,0,0,0.6,0.375,0,0,0.6,0.110818154741413,0.04155680802803,0.790482660434884,0.889181845258587,0.0664908928448479,0.110818146225786,0.889181853774214,0.889181853774214,0.110818146225786,237
"17388",30.8433284759521,187.284057617188,0.375,0,0,0.6,0.375,0,0,0.6,0.147369129021669,0.0552634233831257,0.757988844299737,0.852630870978331,0.0884214774130011,0.147369117697346,0.852630882302654,0.852630882302654,0.147369117697346,236
"17433",43.6706275939941,143.228530883789,0.375,0,0,0.6,0.375,0,0,0.6,0.112702939673281,0.0422636023774803,0.788807086630453,0.887297060326719,0.0676217638039686,0.112702931012821,0.887297068987179,0.887297068987179,0.112702931012821,235
"17442",43.4397277832031,198.842025756836,0.375,0,0,0.6,0.375,0,0,0.6,0.156463804348929,0.0586739266308482,0.749903677933803,0.843536195651071,0.0938782826093572,0.156463792325742,0.843536207674259,0.843536207674258,0.156463792325742,234
"17444",57.3966674804688,139.837753295898,0.375,0,0,0.6,0.375,0,0,0.6,0.110034821808946,0.0412630581783546,0.791179043411847,0.889965178191054,0.0660208930853673,0.110034813353512,0.889965186646488,0.889965186646488,0.110034813353512,233
"17446",29.0998287200928,152.261260986328,0.375,0,0,0.6,0.375,0,0,0.6,0.119810568506376,0.0449289631898911,0.782488404597832,0.880189431493624,0.0718863411038257,0.119810559299743,0.880189440700257,0.880189440700257,0.119810559299743,232
"17486",7.18318176269531,172.871520996094,0.375,0,0,0.6,0.375,0,0,0.6,0.136028265331151,0.0510105994991818,0.768070872120606,0.863971734668849,0.0816169591986908,0.136028254878298,0.863971745121702,0.863971745121702,0.136028254878298,231
"17495",92.2408294677734,155.847732543945,0.375,0,0,0.6,0.375,0,0,0.6,0.122632673048704,0.045987252393264,0.779979553659702,0.877367326951296,0.0735796038292223,0.122632663625211,0.877367336374789,0.877367336374789,0.122632663625211,243
"17513",40.9709434509277,189.247406005859,0.375,0,0,0.6,0.375,0,0,0.6,0.148914038640169,0.0558427644900635,0.756615419648889,0.851085961359831,0.0893484231841017,0.148914027197131,0.851085972802869,0.851085972802869,0.148914027197131,254
"17524",16.2926368713379,179.773803710938,0.375,0,0,0.6,0.375,0,0,0.6,0.141459498533216,0.053047311949956,0.763242505803971,0.858540501466784,0.0848756991199296,0.141459487663009,0.858540512336991,0.858540512336991,0.141459487663009,253
"17541",51.240047454834,153.936767578125,0.375,0,0,0.6,0.375,0,0,0.6,0.121128982632195,0.0454233684870731,0.781316334439979,0.878871017367805,0.072677389579317,0.12112897332425,0.87887102667575,0.87887102667575,0.12112897332425,252
"17614",41.4015998840332,206.361404418945,0.375,0,0,0.6,0.375,0,0,0.6,0.162380614878975,0.0608927305796156,0.744643633372591,0.837619385121025,0.097428368927385,0.162380602401121,0.837619397598879,0.837619397598879,0.162380602401121,255
"17616",26.9813365936279,192.165679931641,0.375,0,0,0.6,0.375,0,0,0.6,0.151210355220239,0.0567038832075896,0.754573994209208,0.848789644779761,0.0907262131321434,0.151210343600744,0.848789656399256,0.848789656399256,0.151210343600744,251
"17653",32.9357986450195,173.930374145508,0.375,0,0,0.6,0.375,0,0,0.6,0.136861450324986,0.0513230438718696,0.767330170661088,0.863138549675014,0.0821168701949913,0.136861439808107,0.863138560191893,0.863138560191893,0.136861439808107,250
"17662",77.2338027954102,154.078964233398,0.375,0,0,0.6,0.375,0,0,0.6,0.121240873614823,0.0454653276055588,0.781216863356422,0.878759126385177,0.0727445241688941,0.121240864298281,0.878759135701719,0.878759135701719,0.121240864298281,249
"17665",29.8814735412598,194.135391235352,0.375,0,0,0.6,0.375,0,0,0.6,0.152760271657042,0.0572851018713907,0.75319611849689,0.847239728342958,0.0916561629942251,0.152760259918446,0.847239740081554,0.847239740081554,0.152760259918446,248
"17777",40.8069801330566,199.868453979492,0.375,0,0,0.6,0.375,0,0,0.6,0.157271474980912,0.0589768031178421,0.749185658741969,0.842728525019088,0.0943628849885473,0.157271462895661,0.842728537104339,0.842728537104339,0.157271462895661,247
"17867",87.0814437866211,137.612197875977,0.375,0,0,0.6,0.375,0,0,0.6,0.108283588052073,0.0406063455195273,0.792735890221707,0.891716411947927,0.0649701528312436,0.10828357973121,0.89171642026879,0.89171642026879,0.10828357973121,246
"17873",16.1316738128662,157.687194824219,0.375,0,0,0.6,0.375,0,0,0.6,0.124080099794798,0.0465300374230492,0.778692791282425,0.875919900205202,0.0744480598768787,0.12408009026008,0.87591990973992,0.87591990973992,0.12408009026008,245
"17877",40.2672386169434,200.023239135742,0.375,0,0,0.6,0.375,0,0,0.6,0.157393271539318,0.0590224768272442,0.749077381601546,0.842606728460682,0.0944359629235908,0.157393259444708,0.842606740555292,0.842606740555292,0.157393259444708,244
"18001",0,341.27587890625,0.375,0,0,0.6,0,0.889,1,0,0.268541432038596,0.100703037014474,0.650266666917688,0.731458567961404,0.161124859223158,0.268541411403,0.731458588597,0.731458588597,0.268541411403,0
"18029",60.1241760253906,401.256439208984,0.375,0,0,0.6,0.375,0,0,0.6,0.315738631002073,0.118401986625777,0.608308357039157,0.684261368997927,0.189443178601244,0.315738606739691,0.684261393260309,0.684261393260309,0.315738606739691,1
"18094",35.6532325744629,375.040374755859,0.375,0,0,0.6,0.375,0,0,0.6,0.295109867219467,0.1106662002073,0.626647328041894,0.704890132780533,0.17706592033168,0.295109844542266,0.704890155457734,0.704890155457734,0.295109844542266,2
"18150",204.328002929688,417.1875,0.375,0,0,0.6,0.375,0,0,0.6,0.328274383286777,0.123102893732541,0.597164073258056,0.671725616713223,0.196964629972066,0.328274358061106,0.671725641938894,0.671725641938894,0.328274358061106,10
"18205",77.2228240966797,418.025726318359,0.375,0,0,0.6,0.375,0,0,0.6,0.3289339625592,0.1233502359597,0.596577707284871,0.6710660374408,0.19736037753552,0.328933937282846,0.671066062717154,0.671066062717154,0.328933937282846,14
"18247",51.0240592956543,306.364227294922,0.375,0,0,0.6,0.375,0,0,0.6,0.241070328752348,0.0904013732821306,0.674688477739162,0.758929671247652,0.144642197251409,0.241070310227721,0.758929689772279,0.758929689772279,0.241070310227721,3
"18256",36.9441757202148,318.908020019531,0.375,0,0,0.6,0.375,0,0,0.6,0.250940724727176,0.0941027717726909,0.665913695717541,0.749059275272824,0.150564434836305,0.250940705444075,0.749059294555925,0.749059294555925,0.250940705444075,4
"18410",39.9714736938477,345.502319335938,0.375,0,0,0.6,0.375,0,0,0.6,0.271867112039924,0.101950167014972,0.647310137396507,0.728132887960076,0.163120267223954,0.271867091148772,0.728132908851228,0.728132908851228,0.271867091148772,5
"18460",65.9507827758789,385.141937255859,0.375,0,0,0.6,0.375,0,0,0.6,0.303058533466467,0.113646950049925,0.619580963748311,0.696941466533533,0.18183512007988,0.303058510178465,0.696941489821535,0.696941489821535,0.303058510178465,6
"18479",29.2852745056152,370.479431152344,0.375,0,0,0.6,0.375,0,0,0.6,0.291520975057909,0.109320365646716,0.629837853173519,0.708479024942091,0.174912585034745,0.29152095265649,0.70847904734351,0.70847904734351,0.29152095265649,7
"18592",64.7838287353516,293.485992431641,0.375,0,0,0.6,0.375,0,0,0.6,0.230936768644325,0.0866012882416219,0.683697212675195,0.769063231355675,0.138562061186595,0.230936750898394,0.769063249101607,0.769063249101606,0.230936750898394,15
"18610",71.0593032836914,406.150512695312,0.375,0,0,0.6,0.375,0,0,0.6,0.319589654715594,0.119846120518348,0.604884796957837,0.680410345284406,0.191753792829356,0.319589630157287,0.680410369842713,0.680410369842714,0.319589630157287,8
"18753",166.978973388672,328.136779785156,0.375,0,0,0.6,0.375,0,0,0.6,0.258202604386951,0.0968259766451065,0.659457884700001,0.741797395613049,0.15492156263217,0.258202584545824,0.741797415454176,0.741797415454176,0.258202584545824,11
"18756",313.270233154297,462.463500976562,0.375,0,0,0.6,0.375,0,0,0.6,0.36390093321522,0.136462849955708,0.565492070371669,0.63609906678478,0.218340559929132,0.36390090525189,0.63609909474811,0.63609909474811,0.36390090525189,12
"18785",81.9613342285156,419.216674804688,0.375,0,0,0.6,0.375,0,0,0.6,0.329871090061524,0.123701658773071,0.595744600935305,0.670128909938476,0.197922654036914,0.329871064713158,0.670128935286842,0.670128935286842,0.329871064713158,13
"18860",59.2463912963867,396.49560546875,0.375,0,0,0.6,0.375,0,0,0.6,0.31199245030393,0.116997168863974,0.611638711679806,0.68800754969607,0.187195470182358,0.311992426329417,0.688007573670583,0.688007573670583,0.311992426329417,9
"19001",0,342.127960205078,0.375,0,0,0.6,0,0.889,1,0,0.269211913447754,0.100954467542908,0.649670608944947,0.730788086552246,0.161527148068652,0.269211892760636,0.730788107239364,0.730788107239364,0.269211892760636,16
"19022",66.697868347168,401.884918212891,0.375,0,0,0.6,0.375,0,0,0.6,0.316233165371909,0.118587437014466,0.607868715984373,0.683766834628091,0.189739899223145,0.316233141071525,0.683766858928475,0.683766858928475,0.316233141071525,17
"19050",73.8574295043945,409.349517822266,0.375,0,0,0.6,0.375,0,0,0.6,0.322106871638876,0.120790076864579,0.602646991113039,0.677893128361124,0.193264122983326,0.322106846887138,0.677893153112862,0.677893153112862,0.322106846887138,18
"19075",83.1608276367188,425.0810546875,0.375,0,0,0.6,0.375,0,0,0.6,0.334485623549199,0.12543210883095,0.591642280664762,0.665514376450801,0.20069137412952,0.334485597846237,0.665514402153763,0.665514402153763,0.334485597846237,19
"19100",72.2000198364258,411.682586669922,0.375,0,0,0.6,0.375,0,0,0.6,0.323942705016266,0.1214785143811,0.601014935240539,0.676057294983734,0.19436562300976,0.323942680123456,0.676057319876544,0.676057319876544,0.323942680123456,20
"19110",65.8479156494141,311.808837890625,0.375,0,0,0.6,0.375,0,0,0.6,0.245354556313196,0.0920079586174485,0.670879799437569,0.754645443686804,0.147212733787918,0.245354537459355,0.754645462540645,0.754645462540645,0.245354537459355,21
"19130",19.6863842010498,338.705108642578,0.375,0,0,0.6,0.375,0,0,0.6,0.266518557377014,0.0999444590163802,0.652065002491835,0.733481442622986,0.159911134426208,0.266518536896862,0.733481463103138,0.733481463103138,0.266518536896862,22
"19137",39.6795806884766,310.870483398438,0.375,0,0,0.6,0.375,0,0,0.6,0.244616188691378,0.0917310707592667,0.671536208253365,0.755383811308622,0.146769713214827,0.244616169894275,0.755383830105725,0.755383830105725,0.244616169894275,23
"19142",71.7944259643555,281.36767578125,0.375,0,0,0.6,0.375,0,0,0.6,0.221401169124012,0.0830254384215043,0.692174360648754,0.778598830875988,0.132840701474407,0.221401152110826,0.778598847889174,0.778598847889174,0.221401152110826,24
"19212",84.5748825073242,266.354766845703,0.375,0,0,0.6,0.375,0,0,0.6,0.209587887512848,0.0785954578173181,0.702676368001078,0.790412112487152,0.125752732507709,0.209587871407434,0.790412128592566,0.790412128592566,0.209587871407434,25
"19256",35.8951606750488,371.952606201172,0.375,0,0,0.6,0.375,0,0,0.6,0.29268017956578,0.109755067337168,0.628807320366021,0.70731982043422,0.175608107739468,0.292680157075284,0.707319842924716,0.707319842924716,0.292680157075284,53
"19290",101.836730957031,439.667633056641,0.375,0,0,0.6,0.375,0,0,0.6,0.345963436327372,0.129736288622764,0.581438505104966,0.654036563672628,0.207578061796423,0.345963409742418,0.654036590257582,0.654036590257582,0.345963409742418,26
"19300",101.836730957031,439.667633056641,0.375,0,0,0.6,0.375,0,0,0.6,0.345963436327372,0.129736288622764,0.581438505104966,0.654036563672628,0.207578061796423,0.345963409742418,0.654036590257582,0.654036590257582,0.345963409742418,27
"19318",126.42497253418,445.477966308594,0.375,0,0,0.6,0.375,0,0,0.6,0.350535441876377,0.131450790703641,0.577373992171901,0.649464558123623,0.210321265125826,0.350535414940095,0.649464585059905,0.649464585059905,0.350535414940095,54
"19355",50.524169921875,301.739105224609,0.375,0,0,0.6,0.375,0,0,0.6,0.237430936164464,0.0890366010616741,0.677923897749791,0.762569063835536,0.142458561698679,0.2374309179195,0.7625690820805,0.7625690820805,0.2374309179195,28
"19364",54.0833854675293,290.780029296875,0.375,0,0,0.6,0.375,0,0,0.6,0.228807514102274,0.0858028177883528,0.685590119963078,0.771192485897726,0.137284508461364,0.228807496519961,0.771192503480039,0.771192503480039,0.228807496519961,29
"19392",36.6823348999023,377.882141113281,0.375,0,0,0.6,0.375,0,0,0.6,0.297345981912327,0.111504743217123,0.624659422079941,0.702654018087673,0.178407589147396,0.297345959063296,0.702654040936704,0.702654040936704,0.297345959063296,30
