"MPIO_CDPMP","depto","provincia","indrur0t1","el_0t1x","em_0t1x","cs_0t1x","cw_0t1x","elsnl_0t1","elsnmr_0t1","clrgst_0t1","clrgwk_0t1","FID_0t1"
"05209","Antioquia","Suroeste",0.656219303607941,0.617164477705956,0.343780696392059,0.305621039092541,0.656219303607941,0.875,0,0,1,337
"05212","Antioquia","Valle del aburra",0.199540346860886,0.274655260145664,0.800459653139114,0.711608631640673,0.199540346860886,0.125,1,0.889,0,336
"05234","Antioquia","Occidente",0.607620179653168,0.580715134739876,0.392379820346832,0.348825660288334,0.607620179653168,0.875,0,0,1,398
"05237","Antioquia","Norte",0.360861271619797,0.395645953714848,0.639138728380203,0.568194329530001,0.360861271619797,0.125,1,0.889,0,335
"05240","Antioquia","Occidente",0.816663920879364,0.737497940659523,0.183336079120636,0.162985774338245,0.816663920879364,0.875,0,0,1,334
"05250","Antioquia","Bajo cauca",0.367108851671219,0.400331638753414,0.632891148328781,0.562640230864286,0.367108851671219,0.125,1,0.889,0,333
"05264","Antioquia","Norte",0.494309514760971,0.495732136070728,0.505690485239029,0.449558841377497,0.494309514760971,0.125,1,0.889,0,332
"05266","Antioquia","Valle del aburra",0.0571645796298981,0.167873434722424,0.942835420370102,0.838180688709021,0.0571645796298981,0.125,1,0.889,0,331
"05282","Antioquia","Suroeste",0.670968532562256,0.628226399421692,0.329031467437744,0.292508974552155,0.670968532562256,0.875,0,0,1,330
"05284","Antioquia","Occidente",0.583441853523254,0.562581390142441,0.416558146476746,0.370320192217827,0.583441853523254,0.875,0,0,1,399
"05306","Antioquia","Occidente",0.62824672460556,0.59618504345417,0.37175327539444,0.330488661825657,0.62824672460556,0.875,0,0,1,329
"05308","Antioquia","Valle del aburra",0.445395082235336,0.459046311676502,0.554604917764664,0.493043771892786,0.445395082235336,0.125,1,0.889,0,397
"05310","Antioquia","Norte",0.485594183206558,0.489195637404919,0.514405816793442,0.45730677112937,0.485594183206558,0.125,1,0.889,0,396
"05313","Antioquia","Oriente",0.452307999134064,0.464230999350548,0.547692000865936,0.486898188769817,0.452307999134064,0.125,1,0.889,0,395
"05315","Antioquia","Norte",0.661128044128418,0.620846033096313,0.338871955871582,0.301257168769836,0.661128044128418,0.875,0,0,1,394
"05318","Antioquia","Oriente",0.667241156101227,0.62543086707592,0.332758843898773,0.295822612226009,0.667241156101227,0.875,0,0,1,393
"05321","Antioquia","Oriente",0.351907223463058,0.388930417597294,0.648092776536942,0.576154478341341,0.351907223463058,0.125,1,0.889,0,392
"05347","Antioquia","Occidente",0.574756920337677,0.556067690253258,0.425243079662323,0.378041097819805,0.574756920337677,0.875,0,0,1,391
"05353","Antioquia","Suroeste",0.375388562679291,0.406541422009468,0.624611437320709,0.55527956777811,0.375388562679291,0.125,1,0.889,0,390
"05360","Antioquia","Valle del aburra",0.104161247611046,0.203120935708284,0.895838752388954,0.79640065087378,0.104161247611046,0.125,1,0.889,0,389
"05361","Antioquia","Norte",0.738716125488281,0.679037094116211,0.261283874511719,0.232281364440918,0.738716125488281,0.875,0,0,1,400
"05364","Antioquia","Suroeste",0.472447991371155,0.479335993528366,0.527552008628845,0.468993735671043,0.472447991371155,0.125,1,0.889,0,388
"05368","Antioquia","Suroeste",0.441422283649445,0.456066712737083,0.558577716350555,0.496575589835644,0.441422283649445,0.125,1,0.889,0,387
"05376","Antioquia","Oriente",0.155172675848007,0.241379506886005,0.844827324151993,0.751051491171122,0.155172675848007,0.125,1,0.889,0,386
"05380","Antioquia","Valle del aburra",0.147431686520576,0.235573764890432,0.852568313479424,0.757933230683208,0.147431686520576,0.125,1,0.889,0,1121
"05390","Antioquia","Suroeste",0.129898935556412,0.222424201667309,0.870101064443588,0.77351984629035,0.129898935556412,0.125,1,0.889,0,385
"05400","Antioquia","Oriente",0.407497078180313,0.430622808635235,0.592502921819687,0.526735097497702,0.407497078180313,0.125,1,0.889,0,384
"05411","Antioquia","Occidente",0.771041095256805,0.703280821442604,0.228958904743195,0.2035444663167,0.771041095256805,0.875,0,0,1,383
"05425","Antioquia","Magdalena medio",0.623768389225006,0.592826291918755,0.376231610774994,0.33446990197897,0.623768389225006,0.875,0,0,1,382
"05440","Antioquia","Oriente",0.315801680088043,0.361851260066032,0.684198319911957,0.60825230640173,0.315801680088043,0.125,1,0.889,0,381
"05467","Antioquia","Suroeste",0.720658659934998,0.665493994951248,0.279341340065002,0.248334451317787,0.720658659934998,0.875,0,0,1,380
"05475","Antioquia","Urabá",0.641620874404907,0.60621565580368,0.358379125595093,0.318599042654037,0.641620874404907,0.875,0,0,1,402
"05480","Antioquia","Urabá",0.636123239994049,0.602092429995537,0.363876760005951,0.32348643964529,0.636123239994049,0.875,0,0,1,379
"05483","Antioquia","Oriente",0.693095624446869,0.644821718335152,0.306904375553131,0.272837989866734,0.693095624446869,0.875,0,0,1,378
"05490","Antioquia","Urabá",0.740900158882141,0.680675119161606,0.259099841117859,0.230339758753777,0.740900158882141,0.875,0,0,1,377
"05495","Antioquia","Bajo cauca",0.489181846380234,0.491886384785175,0.510818153619766,0.454117338567972,0.489181846380234,0.125,1,0.889,0,376
"05501","Antioquia","Occidente",0.93060439825058,0.822953298687935,0.0693956017494202,0.0616926899552345,0.93060439825058,0.875,0,0,1,375
"05541","Antioquia","Oriente",0.47636467218399,0.482273504137993,0.52363532781601,0.465511806428432,0.47636467218399,0.125,1,0.889,0,374
"05543","Antioquia","Occidente",0.716438174247742,0.662328630685806,0.283561825752258,0.252086463093758,0.716438174247742,0.875,0,0,1,373
"05576","Antioquia","Suroeste",0.48638042807579,0.489785321056843,0.51361957192421,0.456607799440622,0.48638042807579,0.125,1,0.889,0,372
"05579","Antioquia","Magdalena medio",0.170193821191788,0.252645365893841,0.829806178808212,0.737697692960501,0.170193821191788,0.125,1,0.889,0,371
"05585","Antioquia","Magdalena medio",0.695340752601624,0.646505564451218,0.304659247398376,0.270842070937157,0.695340752601624,0.875,0,0,1,370
"05591","Antioquia","Magdalena medio",0.837939620018005,0.753454715013504,0.162060379981995,0.144071677803993,0.837939620018005,0.875,0,0,1,369
"05604","Antioquia","Nordeste",0.590638756752014,0.567979067564011,0.409361243247986,0.363922145247459,0.590638756752014,0.875,0,0,1,368
"05607","Antioquia","Oriente",0.469294875860214,0.476971156895161,0.530705124139786,0.47179685536027,0.469294875860214,0.125,1,0.889,0,367
"05615","Antioquia","Oriente",0.387243926525116,0.415432944893837,0.612756073474884,0.544740149319172,0.387243926525116,0.125,1,0.889,0,366
"05628","Antioquia","Occidente",0.672829926013947,0.62962244451046,0.327170073986053,0.290854195773602,0.672829926013947,0.875,0,0,1,365
"05631","Antioquia","Valle del aburra",0.145359635353088,0.234019726514816,0.854640364646912,0.759775284171104,0.145359635353088,0.125,1,0.889,0,1120
"05642","Antioquia","Suroeste",0.632051706314087,0.599038779735565,0.367948293685913,0.327106033086777,0.632051706314087,0.875,0,0,1,364
"05647","Antioquia","Norte",0.606357991695404,0.579768493771553,0.393642008304596,0.349947745382786,0.606357991695404,0.875,0,0,1,363
"05649","Antioquia","Oriente",0.546870172023773,0.53515262901783,0.453129827976227,0.402832417070866,0.546870172023773,0.875,0,0,1,362
"05652","Antioquia","Oriente",0.559844195842743,0.544883146882057,0.440155804157257,0.391298509895802,0.559844195842743,0.875,0,0,1,361
"05656","Antioquia","Occidente",0.563570082187653,0.547677561640739,0.436429917812347,0.387986196935177,0.563570082187653,0.875,0,0,1,360
"05658","Antioquia","Norte",0.354635208845139,0.390976406633854,0.645364791154861,0.573729299336672,0.354635208845139,0.125,1,0.889,0,359
"05659","Antioquia","Urabá",0.670332968235016,0.627749726176262,0.329667031764984,0.293073991239071,0.670332968235016,0.875,0,0,1,358
"05660","Antioquia","Oriente",0.429934591054916,0.447450943291187,0.570065408945084,0.506788148552179,0.429934591054916,0.125,1,0.889,0,357
"05664","Antioquia","Norte",0.464394718408585,0.473296038806438,0.535605281591415,0.476153095334768,0.464394718408585,0.125,1,0.889,0,356
"05665","Antioquia","Urabá",0.596081733703613,0.57206130027771,0.403918266296387,0.359083338737488,0.596081733703613,0.875,0,0,1,355
"05667","Antioquia","Oriente",0.497324496507645,0.497993372380733,0.502675503492355,0.446878522604704,0.497324496507645,0.125,1,0.889,0,354
"05670","Antioquia","Nordeste",0.698824286460876,0.649118214845657,0.301175713539124,0.267745209336281,0.698824286460876,0.875,0,0,1,353
"05674","Antioquia","Oriente",0.752681851387024,0.689511388540268,0.247318148612976,0.219865834116936,0.752681851387024,0.875,0,0,1,352
"05679","Antioquia","Suroeste",0.548872470855713,0.536654353141785,0.451127529144287,0.401052373409271,0.548872470855713,0.875,0,0,1,328
"05686","Antioquia","Norte",0.452172487974167,0.464129365980625,0.547827512025833,0.487018658190966,0.452172487974167,0.125,1,0.889,0,327
"05690","Antioquia","Nordeste",0.77343875169754,0.705079063773155,0.22656124830246,0.201412949740887,0.77343875169754,0.875,0,0,1,326
"05697","Antioquia","Oriente",0.305121123790741,0.353840842843056,0.694878876209259,0.617747320950031,0.305121123790741,0.125,1,0.889,0,325
"05736","Antioquia","Nordeste",0.204934030771255,0.278700523078442,0.795065969228745,0.706813646644354,0.204934030771255,0.125,1,0.889,0,324
"05756","Antioquia","Oriente",0.527298271656036,0.520473703742027,0.472701728343964,0.420231836497784,0.527298271656036,0.875,0,0,1,323
"05761","Antioquia","Occidente",0.566730856895447,0.550048142671585,0.433269143104553,0.385176268219948,0.566730856895447,0.875,0,0,1,322
"05789","Antioquia","Suroeste",0.554327130317688,0.540745347738266,0.445672869682312,0.396203181147575,0.554327130317688,0.875,0,0,1,321
"05790","Antioquia","Bajo cauca",0.530596375465393,0.522947281599045,0.469403624534607,0.417299822211266,0.530596375465393,0.875,0,0,1,320
"05792","Antioquia","Suroeste",0.462483823299408,0.471862867474556,0.537516176700592,0.477851881086826,0.462483823299408,0.125,1,0.889,0,319
"05809","Antioquia","Suroeste",0.573921084403992,0.555440813302994,0.426078915596008,0.378784155964851,0.573921084403992,0.875,0,0,1,318
"05819","Antioquia","Norte",0.65952330827713,0.619642481207848,0.34047669172287,0.302683778941631,0.65952330827713,0.875,0,0,1,317
"05837","Antioquia","Urabá",0.608300149440765,0.581225112080574,0.391699850559235,0.34822116714716,0.608300149440765,0.875,0,0,1,316
"05842","Antioquia","Occidente",0.693524956703186,0.64514371752739,0.306475043296814,0.272456313490868,0.693524956703186,0.875,0,0,1,315
"05847","Antioquia","Suroeste",0.471636742353439,0.478727556765079,0.528363257646561,0.469714936047792,0.471636742353439,0.125,1,0.889,0,401
"05854","Antioquia","Norte",0.736468374729156,0.677351281046867,0.263531625270844,0.23427961486578,0.736468374729156,0.875,0,0,1,314
"05856","Antioquia","Suroeste",0.439981520175934,0.45498614013195,0.560018479824066,0.497856428563595,0.439981520175934,0.125,1,0.889,0,313
"05858","Antioquia","Nordeste",0.317950874567032,0.363463155925274,0.682049125432968,0.606341672509909,0.317950874567032,0.125,1,0.889,0,312
"05861","Antioquia","Suroeste",0.561368703842163,0.546026527881622,0.438631296157837,0.389943222284317,0.561368703842163,0.875,0,0,1,311
"05873","Antioquia","Urabá",0.658858478069305,0.619143858551979,0.341141521930695,0.303274812996387,0.658858478069305,0.875,0,0,1,403
"05885","Antioquia","Nordeste",0.528522610664368,0.521391957998276,0.471477389335632,0.419143399119377,0.528522610664368,0.875,0,0,1,310
"05887","Antioquia","Norte",0.300731778144836,0.350548833608627,0.699268221855164,0.62164944922924,0.300731778144836,0.125,1,0.889,0,309
"05890","Antioquia","Nordeste",0.69970715045929,0.649780362844467,0.30029284954071,0.266960343241692,0.69970715045929,0.875,0,0,1,308
"05893","Antioquia","Magdalena medio",0.493697464466095,0.495273098349571,0.506302535533905,0.450102954089642,0.493697464466095,0.125,1,0.889,0,307
"05895","Antioquia","Bajo cauca",0.546752691268921,0.535064518451691,0.453247308731079,0.402936857461929,0.546752691268921,0.875,0,0,1,306
"08001","Atlántico","Norte",0.000857982027810067,0.125643486520858,0.99914201797219,0.888237253977277,0.000857982027810067,0.125,1,0.889,0,466
"08078","Atlántico","Centro oriente",0.170754387974739,0.253065790981054,0.829245612025261,0.737199349090457,0.170754387974739,0.125,1,0.889,0,467
"08137","Atlántico","Sur",0.127540543675423,0.220655407756567,0.872459456324577,0.775616456672549,0.127540543675423,0.125,1,0.889,0,468
"08141","Atlántico","Sur",0.282880753278732,0.337160564959049,0.717119246721268,0.637519010335207,0.282880753278732,0.125,1,0.889,0,469
"08296","Atlántico","Norte",0.0748006850481033,0.181100513786077,0.925199314951897,0.822502190992236,0.0748006850481033,0.125,1,0.889,0,470
"08372","Atlántico","Occidental",0.376398861408234,0.407299146056175,0.623601138591766,0.55438141220808,0.376398861408234,0.125,1,0.889,0,471
"08421","Atlántico","Sur",0.494196981191635,0.495647735893726,0.505803018808365,0.449658883720636,0.494196981191635,0.125,1,0.889,0,472
"08433","Atlántico","Norte",0.0649360790848732,0.173702059313655,0.935063920915127,0.831271825693548,0.0649360790848732,0.125,1,0.889,0,473
"08436","Atlántico","Sur",0.116569064557552,0.212426798418164,0.883430935442448,0.785370101608336,0.116569064557552,0.125,1,0.889,0,474
"08520","Atlántico","Centro oriente",0.0416148193180561,0.156211114488542,0.958385180681944,0.852004425626248,0.0416148193180561,0.125,1,0.889,0,475
"08549","Atlántico","Occidental",0.574455201625824,0.555841401219368,0.425544798374176,0.378309325754642,0.574455201625824,0.875,0,0,1,476
"08558","Atlántico","Centro oriente",0.169588387012482,0.252191290259361,0.830411612987518,0.738235923945904,0.169588387012482,0.125,1,0.889,0,477
"08560","Atlántico","Centro oriente",0.427541106939316,0.445655830204487,0.572458893060684,0.508915955930948,0.427541106939316,0.125,1,0.889,0,478
"08573","Atlántico","Norte",0.131150528788567,0.223362896591425,0.868849471211433,0.772407179906964,0.131150528788567,0.125,1,0.889,0,479
"08606","Atlántico","Sur",0.327938944101334,0.370954208076,0.672061055898666,0.597462278693914,0.327938944101334,0.125,1,0.889,0,480
"08634","Atlántico","Centro oriente",0.0493288785219193,0.161996658891439,0.950671121478081,0.845146626994014,0.0493288785219193,0.125,1,0.889,0,481
"08638","Atlántico","Centro oriente",0.257674694061279,0.318256020545959,0.742325305938721,0.659927196979523,0.257674694061279,0.125,1,0.889,0,482
"08675","Atlántico","Sur",0.146476939320564,0.234857704490423,0.853523060679436,0.758782000944018,0.146476939320564,0.125,1,0.889,0,483
"08685","Atlántico","Centro oriente",0.0581313483417034,0.168598511256278,0.941868651658297,0.837321231324226,0.0581313483417034,0.125,1,0.889,0,484
"08758","Atlántico","Norte",0.0022433812264353,0.126682535919826,0.997756618773565,0.887005634089699,0.0022433812264353,0.125,1,0.889,0,485
"08770","Atlántico","Sur",0.0587102174758911,0.169032663106918,0.941289782524109,0.836806616663933,0.0587102174758911,0.125,1,0.889,0,486
"08832","Atlántico","Occidental",0.495079696178436,0.496309772133827,0.504920303821564,0.44887415009737,0.495079696178436,0.125,1,0.889,0,487
"08849","Atlántico","Occidental",0.0698775500059128,0.177408162504435,0.930122449994087,0.826878858044744,0.0698775500059128,0.125,1,0.889,0,488
"11001","Bogotá, D.C.","Bogotá",0.0033950456418097,0.127546284231357,0.99660495435819,0.885981804424431,0.0033950456418097,0.125,1,0.889,0,908
"13001","Bolívar","Dique bolivarense",0.0988237932324409,0.199117844924331,0.901176206767559,0.80114564781636,0.0988237932324409,0.125,1,0.889,0,489
"13006","Bolívar","Mojana",0.768068313598633,0.701051235198975,0.231931686401367,0.206187269210815,0.768068313598633,0.875,0,0,1,490
"13030","Bolívar","Loba",0.635344505310059,0.601508378982544,0.364655494689941,0.324178734779358,0.635344505310059,0.875,0,0,1,491
"13042","Bolívar","Magdalena medio bolivarense",0.389545142650604,0.417158856987953,0.610454857349396,0.542694368183613,0.389545142650604,0.125,1,0.889,0,492
"13052","Bolívar","Dique bolivarense",0.206739276647568,0.280054457485676,0.793260723352432,0.705208783060312,0.206739276647568,0.125,1,0.889,0,493
"13062","Bolívar","Dique bolivarense",0.428277194499969,0.446207895874977,0.571722805500031,0.508261574089527,0.428277194499969,0.125,1,0.889,0,494
"13074","Bolívar","Loba",0.614316523075104,0.585737392306328,0.385683476924896,0.342872610986233,0.614316523075104,0.875,0,0,1,495
"13140","Bolívar","Dique bolivarense",0.434101641178131,0.450576230883598,0.565898358821869,0.503083640992641,0.434101641178131,0.125,1,0.889,0,496
"13160","Bolívar","Magdalena medio bolivarense",0.451056599617004,0.463292449712753,0.548943400382996,0.488010682940483,0.451056599617004,0.125,1,0.889,0,497
"13188","Bolívar","Depresión momposina",0.348460048437119,0.386345036327839,0.651539951562881,0.579219016939402,0.348460048437119,0.125,1,0.889,0,498
"13212","Bolívar","Montes de maría",0.7364661693573,0.677349627017975,0.2635338306427,0.23428157544136,0.7364661693573,0.875,0,0,1,499
"13222","Bolívar","Dique bolivarense",0.16139480471611,0.246046103537083,0.83860519528389,0.745520018607378,0.16139480471611,0.125,1,0.889,0,500
"13244","Bolívar","Montes de maría",0.275013893842697,0.331260420382023,0.724986106157303,0.644512648373842,0.275013893842697,0.125,1,0.889,0,501
"13248","Bolívar","Montes de maría",0.450907826423645,0.463180869817734,0.549092173576355,0.48814294230938,0.450907826423645,0.125,1,0.889,0,502
"13268","Bolívar","Loba",0.622794389724731,0.592095792293549,0.377205610275269,0.335335787534714,0.622794389724731,0.875,0,0,1,503
"13300","Bolívar","Depresión momposina",0.742956876754761,0.682217657566071,0.257043123245239,0.228511336565018,0.742956876754761,0.875,0,0,1,1108
"13430","Bolívar","Mojana",0.307300955057144,0.355475716292858,0.692699044942856,0.615809450954199,0.307300955057144,0.125,1,0.889,0,1110
"13433","Bolívar","Dique bolivarense",0.624368071556091,0.593276053667068,0.375631928443909,0.333936784386635,0.624368071556091,0.875,0,0,1,504
"13440","Bolívar","Depresión momposina",0.825728476047516,0.744296357035637,0.174271523952484,0.154927384793758,0.825728476047516,0.875,0,0,1,505
"13442","Bolívar","Montes de maría",0.556492865085602,0.542369648814201,0.443507134914398,0.3942778429389,0.556492865085602,0.875,0,0,1,506
"13458","Bolívar","Mojana",0.751296579837799,0.688472434878349,0.248703420162201,0.221097340524197,0.751296579837799,0.875,0,0,1,507
"13468","Bolívar","Depresión momposina",0.480446428060532,0.485334821045399,0.519553571939468,0.461883125454187,0.480446428060532,0.125,1,0.889,0,508
"13473","Bolívar","Magdalena medio bolivarense",0.672357261180878,0.629267945885658,0.327642738819122,0.2912743948102,0.672357261180878,0.875,0,0,1,509
"13490","Bolívar","Magdalena medio bolivarense",0.74880588054657,0.686604410409927,0.25119411945343,0.223311572194099,0.74880588054657,0.875,0,0,1,510
"13549","Bolívar","Bolivarense",0.846477806568146,0.759858354926109,0.153522193431854,0.136481229960918,0.846477806568146,0.875,0,0,1,511
"13580","Bolívar","Loba",0.371857792139053,0.40389334410429,0.628142207860947,0.558418422788382,0.371857792139053,0.125,1,0.889,0,512
"13600","Bolívar","Loba",0.521513521671295,0.516135141253471,0.478486478328705,0.425374479234219,0.521513521671295,0.875,0,0,1,513
"13620","Bolívar","Dique bolivarense",0.227588772773743,0.295691579580307,0.772411227226257,0.686673581004143,0.227588772773743,0.125,1,0.889,0,514
"13647","Bolívar","Dique bolivarense",0.313571870326996,0.360178902745247,0.686428129673004,0.610234607279301,0.313571870326996,0.125,1,0.889,0,515
"13650","Bolívar","Depresión momposina",0.828733265399933,0.74654994904995,0.171266734600067,0.15225612705946,0.828733265399933,0.875,0,0,1,1109
"13654","Bolívar","Montes de maría",0.133902058005333,0.225426543504,0.866097941994667,0.769961070433259,0.133902058005333,0.125,1,0.889,0,516
"13655","Bolívar","Bolivarense",0.741721212863922,0.681290909647942,0.258278787136078,0.229609841763973,0.741721212863922,0.875,0,0,1,517
"13657","Bolívar","Montes de maría",0.257498502731323,0.318123877048492,0.742501497268677,0.660083831071854,0.257498502731323,0.125,1,0.889,0,518
"13667","Bolívar","Loba",0.522742629051208,0.517056971788406,0.477257370948792,0.424281802773476,0.522742629051208,0.875,0,0,1,519
"13670","Bolívar","Magdalena medio bolivarense",0.233946308493614,0.300459731370211,0.766053691506386,0.681021731749177,0.233946308493614,0.125,1,0.889,0,520
"13673","Bolívar","Dique bolivarense",0.610931813716888,0.583198860287666,0.389068186283112,0.345881617605686,0.610931813716888,0.875,0,0,1,521
"13683","Bolívar","Dique bolivarense",0.0766588747501373,0.182494156062603,0.923341125249863,0.820850260347128,0.0766588747501373,0.125,1,0.889,0,522
"13688","Bolívar","Magdalena medio bolivarense",0.41144397854805,0.433582983911037,0.58855602145195,0.523226303070784,0.41144397854805,0.125,1,0.889,0,523
"13744","Bolívar","Magdalena medio bolivarense",0.665212571620941,0.623909428715706,0.334787428379059,0.297626023828983,0.665212571620941,0.875,0,0,1,524
"13760","Bolívar","Dique bolivarense",0.0183098595589399,0.138732394669205,0.98169014044106,0.872722534852102,0.0183098595589399,0.125,1,0.889,0,525
"13780","Bolívar","Depresión momposina",0.521055817604065,0.515791863203049,0.478944182395935,0.425781378149986,0.521055817604065,0.875,0,0,1,526
"13810","Bolívar","Bolivarense",0.658053755760193,0.618540316820145,0.341946244239807,0.303990211129189,0.658053755760193,0.875,0,0,1,527
"13836","Bolívar","Dique bolivarense",0.0748530924320221,0.181139819324017,0.925146907567978,0.822455600827932,0.0748530924320221,0.125,1,0.889,0,528
"13838","Bolívar","Dique bolivarense",0.242333725094795,0.306750293821096,0.757666274905205,0.673565318390727,0.242333725094795,0.125,1,0.889,0,529
"13873","Bolívar","Dique bolivarense",0.126508817076683,0.219881612807512,0.873491182923317,0.776533661618829,0.126508817076683,0.125,1,0.889,0,530
"13894","Bolívar","Montes de maría",0.115572392940521,0.211679294705391,0.884427607059479,0.786256142675877,0.115572392940521,0.125,1,0.889,0,531
"15001","Boyacá","Centro",0.050154160708189,0.162615620531142,0.949845839291811,0.84441295113042,0.050154160708189,0.125,1,0.889,0,637
"15022","Boyacá","Oriente",0.831937193870544,0.748952895402908,0.168062806129456,0.149407834649086,0.831937193870544,0.875,0,0,1,638
"15047","Boyacá","Sugamuxi",0.624309003353119,0.593231752514839,0.375690996646881,0.333989296019077,0.624309003353119,0.875,0,0,1,639
"15051","Boyacá","Ricaurte",0.592179715633392,0.569134786725044,0.407820284366608,0.362552232801914,0.592179715633392,0.875,0,0,1,640
"15087","Boyacá","Tundama",0.399144500494003,0.424358375370502,0.600855499505997,0.534160539060831,0.399144500494003,0.125,1,0.889,0,641
"15090","Boyacá","Lengupa",0.745614051818848,0.684210538864136,0.254385948181152,0.226149107933044,0.745614051818848,0.875,0,0,1,642
"15092","Boyacá","Valderrama",0.833418250083923,0.750063687562943,0.166581749916077,0.148091175675392,0.833418250083923,0.875,0,0,1,643
"15097","Boyacá","Norte",0.544376373291016,0.533282279968262,0.455623626708984,0.405049404144287,0.544376373291016,0.875,0,0,1,644
"15104","Boyacá","Marquez",0.850461781024933,0.7628463357687,0.149538218975067,0.132939476668835,0.850461781024933,0.875,0,0,1,645
"15106","Boyacá","Occidente",0.778434932231903,0.708826199173927,0.221565067768097,0.196971345245838,0.778434932231903,0.875,0,0,1,646
"15109","Boyacá","Occidente",0.828305721282959,0.746229290962219,0.171694278717041,0.152636213779449,0.828305721282959,0.875,0,0,1,647
"15114","Boyacá","Tundama",0.613595724105835,0.585196793079376,0.386404275894165,0.343513401269913,0.613595724105835,0.875,0,0,1,648
"15131","Boyacá","Occidente",0.922048985958099,0.816536739468575,0.0779510140419006,0.0692984514832497,0.922048985958099,0.875,0,0,1,649
"15135","Boyacá","Lengupa",0.754245460033417,0.690684095025063,0.245754539966583,0.218475786030293,0.754245460033417,0.875,0,0,1,650
"15162","Boyacá","Tundama",0.554807424545288,0.541105568408966,0.445192575454712,0.395776199579239,0.554807424545288,0.875,0,0,1,651
"15172","Boyacá","Neira",0.61639142036438,0.587293565273285,0.38360857963562,0.341028027296066,0.61639142036438,0.875,0,0,1,652
"15176","Boyacá","Occidente",0.125557497143745,0.219168122857809,0.874442502856255,0.77737938503921,0.125557497143745,0.125,1,0.889,0,653
"15180","Boyacá","Gutierrez",0.779919862747192,0.709939897060394,0.220080137252808,0.195651242017746,0.779919862747192,0.875,0,0,1,757
"15183","Boyacá","Valderrama",0.754381597042084,0.690786197781563,0.245618402957916,0.218354760229588,0.754381597042084,0.875,0,0,1,654
"15185","Boyacá","Ricaurte",0.801372230052948,0.726029172539711,0.198627769947052,0.176580087482929,0.801372230052948,0.875,0,0,1,655
"15187","Boyacá","Centro",0.831420361995697,0.748565271496773,0.168579638004303,0.149867298185825,0.831420361995697,0.875,0,0,1,656
"15189","Boyacá","Marquez",0.739590048789978,0.679692536592484,0.260409951210022,0.23150444662571,0.739590048789978,0.875,0,0,1,657
"15204","Boyacá","Centro",0.900848090648651,0.800636067986488,0.0991519093513489,0.0881460474133492,0.900848090648651,0.875,0,0,1,658
"15212","Boyacá","Occidente",0.761812627315521,0.696359470486641,0.238187372684479,0.211748574316502,0.761812627315521,0.875,0,0,1,659
"15215","Boyacá","Tundama",0.375100076198578,0.406325057148933,0.624899923801422,0.555536032259464,0.375100076198578,0.125,1,0.889,0,660
"15218","Boyacá","Norte",0.824661433696747,0.74349607527256,0.175338566303253,0.155875985443592,0.824661433696747,0.875,0,0,1,677
"15223","Boyacá","Gutierrez",0.788545429706573,0.71640907227993,0.211454570293427,0.187983112990856,0.788545429706573,0.875,0,0,1,758
"15224","Boyacá","Centro",0.608859062194824,0.581644296646118,0.391140937805176,0.347724293708801,0.608859062194824,0.875,0,0,1,678
"15226","Boyacá","Sugamuxi",0.860400438308716,0.770300328731537,0.139599561691284,0.124104010343552,0.860400438308716,0.875,0,0,1,679
"15232","Boyacá","Centro",0.929120421409607,0.821840316057205,0.0708795785903931,0.0630119453668594,0.929120421409607,0.875,0,0,1,680
"15236","Boyacá","Oriente",0.725292444229126,0.668969333171844,0.274707555770874,0.244215017080307,0.725292444229126,0.875,0,0,1,681
"15238","Boyacá","Tundama",0.12182691693306,0.216370187699795,0.87817308306694,0.78069587084651,0.12182691693306,0.125,1,0.889,0,682
"15244","Boyacá","Gutierrez",0.476631075143814,0.482473306357861,0.523368924856186,0.465274974197149,0.476631075143814,0.125,1,0.889,0,683
"15248","Boyacá","Gutierrez",0.556354105472565,0.542265579104424,0.443645894527435,0.39440120023489,0.556354105472565,0.875,0,0,1,684
"15272","Boyacá","Sugamuxi",0.625187635421753,0.593890726566315,0.374812364578247,0.333208192110062,0.625187635421753,0.875,0,0,1,685
"15276","Boyacá","Tundama",0.647274971008301,0.610456228256226,0.352725028991699,0.313572550773621,0.647274971008301,0.875,0,0,1,686
"15293","Boyacá","Ricaurte",0.800286829471588,0.725215122103691,0.199713170528412,0.177545008599758,0.800286829471588,0.875,0,0,1,687
"15296","Boyacá","Sugamuxi",0.726391732692719,0.669793799519539,0.273608267307281,0.243237749636173,0.726391732692719,0.875,0,0,1,688
"15299","Boyacá","Neira",0.310840964317322,0.358130723237991,0.689159035682678,0.612662382721901,0.310840964317322,0.125,1,0.889,0,689
"15317","Boyacá","Gutierrez",0.665415525436401,0.624061644077301,0.334584474563599,0.297445597887039,0.665415525436401,0.875,0,0,1,690
"15322","Boyacá","Oriente",0.28675577044487,0.340066827833652,0.71324422955513,0.634074120074511,0.28675577044487,0.125,1,0.889,0,691
"15325","Boyacá","Oriente",0.671470582485199,0.628602936863899,0.328529417514801,0.292062652170658,0.671470582485199,0.875,0,0,1,692
"15332","Boyacá","Gutierrez",0.683804631233215,0.637853473424911,0.316195368766785,0.281097682833672,0.683804631233215,0.875,0,0,1,759
"15362","Boyacá","Sugamuxi",0.404211610555649,0.428158707916737,0.595788389444351,0.529655878216028,0.404211610555649,0.125,1,0.889,0,693
